,position,streams,date,url,track_name,artist,region
18429,30,28531,2020-01-04,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD,Lie,Lukas Graham,dk
18430,31,28511,2020-01-04,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,dk
18431,32,27550,2020-01-04,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc,Brandvarm,Josef Og Elias,dk
18432,33,27477,2020-01-04,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,dk
18433,34,26499,2020-01-04,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,dk
18434,35,24993,2020-01-04,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",dk
18435,36,24838,2020-01-04,https://open.spotify.com/track/5IvT1R55n1gISGXAtlQjgg,Spice up your life,Benjamin Hav,dk
18436,37,23878,2020-01-04,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,dk
18437,38,23821,2020-01-04,https://open.spotify.com/track/78GzgdLQcF5yo7Mq5rRoSi,Fugazi (feat. Stepz),Benny Jamz,dk
18438,39,23477,2020-01-04,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,dk
18439,40,23131,2020-01-04,https://open.spotify.com/track/75Hf8NalfY33oZQG2YN00K,Automatic (feat. Gilli),Benny Jamz,dk
18440,41,23074,2020-01-04,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,dk
18441,42,22903,2020-01-04,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,dk
18442,43,21989,2020-01-04,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,dk
18443,44,21547,2020-01-04,https://open.spotify.com/track/2TivM8M4vgL1mEswDWFlsy,Interlude - Finlandsparken,Jamaika,dk
18444,45,20718,2020-01-04,https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt,Holdet (feat. NODE),Jamaika,dk
18445,46,20446,2020-01-04,https://open.spotify.com/track/7oDJQ7yBOybRtcOPMbOPTC,Ny Sæson,Benny Jamz,dk
18446,47,20260,2020-01-04,https://open.spotify.com/track/38PH0BX4W8T15k3ITRMmQM,Bandolero,Jamaika,dk
18447,48,20067,2020-01-04,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,dk
18448,49,19749,2020-01-04,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,Lose Control,"MEDUZA, Becky Hill, Goodboys",dk
18449,50,19743,2020-01-04,https://open.spotify.com/track/0VKxgUrRPmRX9r1k7SocHl,Alarm,Benny Jamz,dk
18450,1,67704,2020-01-05,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv,PUB G (feat. Branco & Larry 44),LOLO,dk
